,TP,TN,FP,FN,Class
2242,2.0,2326.0,65.0,26.0,Train
2243,18.0,803.0,1588.0,10.0,Train
2244,17.0,784.0,1607.0,11.0,Train
2245,19.0,605.0,1786.0,9.0,Train
2246,19.0,648.0,1743.0,9.0,Train
2247,17.0,1401.0,990.0,11.0,Train
2248,14.0,1826.0,565.0,14.0,Train
2249,7.0,2029.0,362.0,21.0,Train
2250,7.0,2021.0,370.0,21.0,Train
2251,18.0,626.0,1765.0,10.0,Train
2252,19.0,1105.0,1286.0,9.0,Train
2253,16.0,789.0,1602.0,12.0,Train
2254,19.0,682.0,1709.0,9.0,Train
2255,19.0,576.0,1815.0,9.0,Train
2256,20.0,632.0,1759.0,8.0,Train
2257,43.0,803.0,1569.0,4.0,Tree
2258,43.0,929.0,1443.0,4.0,Tree
2259,43.0,928.0,1444.0,4.0,Tree
2260,42.0,1095.0,1277.0,5.0,Tree
2261,43.0,812.0,1560.0,4.0,Tree
2262,43.0,688.0,1684.0,4.0,Tree
2263,43.0,836.0,1536.0,4.0,Tree
2264,43.0,872.0,1500.0,4.0,Tree
2265,39.0,1026.0,1346.0,8.0,Tree
2266,43.0,861.0,1511.0,4.0,Tree
2267,43.0,916.0,1456.0,4.0,Tree
2268,43.0,871.0,1501.0,4.0,Tree
2269,43.0,885.0,1487.0,4.0,Tree
2270,43.0,839.0,1533.0,4.0,Tree
2271,43.0,859.0,1513.0,4.0,Tree
2272,43.0,902.0,1470.0,4.0,Tree
2273,43.0,956.0,1416.0,4.0,Tree
2274,42.0,944.0,1428.0,5.0,Tree
2275,43.0,895.0,1477.0,4.0,Tree
2276,42.0,1198.0,1174.0,5.0,Tree
2277,43.0,836.0,1536.0,4.0,Tree
2278,43.0,887.0,1485.0,4.0,Tree
2279,43.0,1131.0,1241.0,4.0,Tree
2280,43.0,872.0,1500.0,4.0,Tree
2281,43.0,853.0,1519.0,4.0,Tree
2282,43.0,921.0,1451.0,4.0,Tree
2283,43.0,863.0,1509.0,4.0,Tree
2284,41.0,1382.0,990.0,6.0,Tree
2285,43.0,872.0,1500.0,4.0,Tree
2286,43.0,887.0,1485.0,4.0,Tree
2287,43.0,893.0,1479.0,4.0,Tree
2288,43.0,865.0,1507.0,4.0,Tree
2289,43.0,816.0,1556.0,4.0,Tree
2290,43.0,725.0,1647.0,4.0,Tree
2291,43.0,778.0,1594.0,4.0,Tree
2292,1.0,1798.0,574.0,46.0,Tree
2293,2.0,1479.0,893.0,45.0,Tree
2294,43.0,897.0,1475.0,4.0,Tree
2295,43.0,864.0,1508.0,4.0,Tree
2296,43.0,900.0,1472.0,4.0,Tree
2297,44.0,690.0,1682.0,3.0,Tree
2298,43.0,790.0,1582.0,4.0,Tree
2299,43.0,855.0,1517.0,4.0,Tree
2300,43.0,896.0,1476.0,4.0,Tree
2301,43.0,812.0,1560.0,4.0,Tree
2302,0,2371.0,1,47.0,Tree
2303,42.0,799.0,1573.0,5.0,Tree
2304,2.0,2316.0,78.0,23.0,Truck
2305,6.0,2334.0,60.0,19.0,Truck
2306,1.0,2390.0,4.0,24.0,Truck
2307,1.0,2392.0,2.0,24.0,Truck
2308,10.0,576.0,1818.0,15.0,Truck
2309,1.0,2387.0,7.0,24.0,Truck
2310,6.0,2313.0,81.0,19.0,Truck
2311,0,2389.0,5,25.0,Truck
2312,3.0,2359.0,35.0,22.0,Truck
2313,4.0,2150.0,244.0,21.0,Truck
2314,3.0,1161.0,1233.0,22.0,Truck
2315,1.0,2385.0,9.0,24.0,Truck
2316,9.0,763.0,1631.0,16.0,Truck
2317,1.0,2389.0,5.0,24.0,Truck
2318,7.0,2296.0,98.0,18.0,Truck
2319,4.0,891.0,1503.0,21.0,Truck
2320,2.0,2358.0,36.0,23.0,Truck
2321,11.0,1799.0,595.0,14.0,Truck
2322,11.0,1352.0,1042.0,14.0,Truck
2323,8.0,1728.0,666.0,17.0,Truck
2324,10.0,655.0,1739.0,15.0,Truck
2325,7.0,1561.0,833.0,18.0,Truck
2326,8.0,782.0,1612.0,17.0,Truck
2327,10.0,1693.0,701.0,15.0,Truck
2328,8.0,1986.0,408.0,17.0,Truck
2329,0,2394.0,9,16.0,TruckNonContainer
2330,10.0,2057.0,346.0,6.0,TruckNonContainer
2331,8.0,572.0,1831.0,8.0,TruckNonContainer
2332,8.0,2351.0,52.0,8.0,TruckNonContainer
2333,6.0,2367.0,36.0,10.0,TruckNonContainer
2334,9.0,822.0,1581.0,7.0,TruckNonContainer
2335,0,2402.0,1,16.0,TruckNonContainer
2336,6.0,2308.0,95.0,10.0,TruckNonContainer
2337,11.0,1943.0,460.0,5.0,TruckNonContainer
2338,5.0,628.0,1775.0,11.0,TruckNonContainer
2339,6.0,2370.0,33.0,10.0,TruckNonContainer
2340,5.0,2370.0,33.0,11.0,TruckNonContainer
2341,9.0,2180.0,223.0,7.0,TruckNonContainer
2342,5.0,746.0,1657.0,11.0,TruckNonContainer
2343,11.0,2163.0,240.0,5.0,TruckNonContainer
2344,11.0,2201.0,202.0,5.0,TruckNonContainer
2345,0,2396.0,4,19.0,Vase
2346,10.0,716.0,1684.0,9.0,Vase
2347,11.0,648.0,1752.0,8.0,Vase
2348,8.0,1087.0,1313.0,11.0,Vase
2349,13.0,1609.0,791.0,6.0,Vase
2350,12.0,1318.0,1082.0,7.0,Vase
2351,13.0,1388.0,1012.0,6.0,Vase
2352,6.0,1736.0,664.0,13.0,Vase
2353,5.0,1941.0,459.0,14.0,Vase
2354,8.0,1683.0,717.0,11.0,Vase
2355,2.0,2286.0,114.0,17.0,Vase
2356,5.0,2182.0,218.0,14.0,Vase
2357,0,2398.0,2,19.0,Vase
2358,6.0,2023.0,377.0,13.0,Vase
2359,9.0,1756.0,644.0,10.0,Vase
2360,13.0,1305.0,1095.0,6.0,Vase
2361,11.0,681.0,1719.0,8.0,Vase
2362,12.0,1480.0,920.0,7.0,Vase
2363,10.0,1518.0,882.0,9.0,Vase
2364,17.0,794.0,1606.0,2.0,Violin
2365,17.0,712.0,1688.0,2.0,Violin
2366,16.0,1522.0,878.0,3.0,Violin
2367,9.0,827.0,1573.0,10.0,Violin
2368,17.0,1198.0,1202.0,2.0,Violin
2369,15.0,1800.0,600.0,4.0,Violin
2370,6.0,2316.0,84.0,13.0,Violin
2371,15.0,1727.0,673.0,4.0,Violin
2372,17.0,770.0,1630.0,2.0,Violin
2373,15.0,1844.0,556.0,4.0,Violin
2374,14.0,2019.0,381.0,5.0,Violin
2375,17.0,765.0,1635.0,2.0,Violin
2376,11.0,782.0,1618.0,8.0,Violin
2377,9.0,868.0,1532.0,10.0,Violin
2378,15.0,1956.0,444.0,4.0,Violin
2379,15.0,1851.0,549.0,4.0,Violin
2380,17.0,737.0,1663.0,2.0,Violin
2381,15.0,1240.0,1160.0,4.0,Violin
2382,17.0,680.0,1720.0,2.0,Violin
2383,8.0,828.0,1575.0,8.0,Wheel
2384,8.0,647.0,1756.0,8.0,Wheel
2385,7.0,683.0,1720.0,9.0,Wheel
2386,6.0,856.0,1547.0,10.0,Wheel
2387,9.0,1645.0,758.0,7.0,Wheel
2388,6.0,2274.0,129.0,10.0,Wheel
2389,7.0,1797.0,606.0,9.0,Wheel
2390,0,2401.0,2,16.0,Wheel
2391,5.0,2286.0,117.0,11.0,Wheel
2392,3.0,2225.0,178.0,13.0,Wheel
2393,4.0,2287.0,116.0,12.0,Wheel
2394,2.0,2332.0,71.0,14.0,Wheel
2395,5.0,926.0,1477.0,11.0,Wheel
2396,8.0,1808.0,595.0,8.0,Wheel
2397,9.0,1334.0,1069.0,7.0,Wheel
2398,5.0,1976.0,427.0,11.0,Wheel
2399,19.0,746.0,1653.0,1.0,WheelChair
2400,19.0,565.0,1834.0,1.0,WheelChair
2401,19.0,692.0,1707.0,1.0,WheelChair
2402,19.0,712.0,1687.0,1.0,WheelChair
2403,19.0,676.0,1723.0,1.0,WheelChair
2404,19.0,690.0,1709.0,1.0,WheelChair
2405,19.0,686.0,1713.0,1.0,WheelChair
2406,19.0,719.0,1680.0,1.0,WheelChair
2407,19.0,709.0,1690.0,1.0,WheelChair
2408,19.0,860.0,1539.0,1.0,WheelChair
2409,19.0,699.0,1700.0,1.0,WheelChair
2410,19.0,736.0,1663.0,1.0,WheelChair
2411,19.0,787.0,1612.0,1.0,WheelChair
2412,19.0,725.0,1674.0,1.0,WheelChair
2413,19.0,788.0,1611.0,1.0,WheelChair
2414,19.0,637.0,1762.0,1.0,WheelChair
2415,19.0,654.0,1745.0,1.0,WheelChair
2416,19.0,668.0,1731.0,1.0,WheelChair
2417,19.0,637.0,1762.0,1.0,WheelChair
2418,19.0,757.0,1642.0,1.0,WheelChair
